dr12objid,RA,DEC,redShift,nuv_mag,j,jIvar,h,hIvar,k,kIvar,modelMag_u,modelMag_g,modelMag_r,modelMag_i,modelMag_z,nearest_galexid,petromag_r,petror90_r
1237660612900749323,171.7956,8.731028,0.00345081,16.41175746917725,15.893,29.86055,15.292,19.40655,13.844,0.0,15.23193,14.65865,14.38095,14.45573,14.33272,3228661057087079682,14.72336,14.60959
1237661950255366168,186.8056,12.73478,0.006309985,17.249342918396,12.413,594.884,11.566,566.8934,11.558,472.5898,14.28029,12.52193,11.82031,11.43068,11.08847,2499429760974727745,11.76424,45.51813
1237667292651389003,136.5012,18.76457,0.0114512,18.47793197631833,12.738,369.8225,12.105,236.6864,11.612,540.8328,16.11879,14.33667,13.42054,12.95615,12.57034,3721418187991946234,13.52658,24.31122
1237668292833574973,163.0891,17.93527,0.004348351,19.2985134124756,14.793,192.9013,14.452,96.11687,14.393,74.31629,16.52651,14.99808,14.29829,13.94066,13.70887,6379043357253962850,14.28322,18.51183
1237667735033544865,155.3223,19.65178,0.004470482,16.363465309143102,15.331,75.61436,14.573,59.1716,14.465,59.1716,15.20585,13.86249,13.18623,12.86421,12.67058,6382632183606018504,13.15469,27.36871
1237658300069445725,155.0417,6.952559,0.01269372,17.480242729187047,16.071,25.76722,15.436,17.80341,13.977,0.0,16.91415,15.91451,15.49345,15.2745,15.09777,2931740140830201141,15.48827,10.10106
1237658801497767961,171.8861,53.91513,0.009879296,17.09705352783203,16.538,28.90508,15.374,0.0,14.898,0.0,16.26703,15.59201,15.58909,15.80596,15.70889,3062661189372746927,15.87142,13.10542
1237661417665527850,171.8827,56.87702,0.005701239,16.007078170776403,12.183,182.615,11.788,66.09822,11.283,113.1734,14.96115,13.49886,12.57026,12.12229,11.73114,3228625872714995084,12.50965,23.19357
1237668623010758707,180.9607,16.55453,0.006907002,16.672960917154967,16.496,40.05768,15.227,0.0,14.894,0.0,16.75113,15.19488,14.75327,14.53777,14.61194,3061570473837991148,14.73669,33.24781
1237661352167997454,174.8432,56.27066,0.007976087,14.230122089386,13.821,222.7667,13.031,168.6625,12.741,330.5785,14.90473,13.12115,12.31839,11.90236,11.64923,3228766610203352206,12.11516,45.92143
1237665531721613343,236.7222,17.87268,0.01128462,16.76327323913575,15.492,177.7778,15.019,106.2812,14.62,73.05136,16.03676,15.41247,15.22758,15.13323,15.02691,3052211430862362176,15.41931,9.797544
1237665098461085790,136.7844,25.34246,0.009271251,16.546901702880866,13.857,0.0,13.796,135.2082,12.816,0.0,15.13719,14.16759,13.62352,13.36378,13.10058,3719658969385412678,13.76936,18.51617
1237661949172973594,166.6338,11.38542,0.004527943,17.774363517761252,12.537,138.4083,12.034,60.09255,11.544,210.0399,14.81371,13.13193,12.40989,12.02232,11.77759,3855189170872917341,12.33306,27.9409
1237660765373005987,126.4483,28.11813,0.007326791,17.47276496887205,16.176,43.85773,14.642,0.0,15.447,30.5241,16.5525,15.26852,14.7139,14.40192,14.3106,3795762766213547550,14.80442,32.60627
1237662238004215903,187.0513,10.29762,0.006030148,19.3295116424561,16.429,17.65412,14.556,0.0,15.283,16.52456,16.51129,14.80781,14.17265,13.88766,13.728,3222363054483179273,13.92985,57.83351
1237655126093398043,208.3607,5.207784,0.002688869,16.966063181559264,14.472,61.03515,13.854,43.85773,13.27,104.1233,14.94457,13.51123,12.91164,12.60748,12.40839,3116282172436125937,12.987,42.99165
1237658613593735178,176.4859,50.19979,0.002484356,15.0283045768738,13.555,118.1474,13.056,82.64463,12.929,90.70295,14.06247,13.36509,12.99025,12.84288,12.66493,3116458094296567939,13.11921,17.35324
1237661977084952672,187.0782,8.729472,0.003761899,15.336171150207534,15.162,39.5554,14.66,19.75309,14.323,39.0625,15.4544,14.58456,14.2154,14.09643,14.01641,3084440315695733994,14.17893,18.56075
1237657857144717340,172.1532,52.18038,0.009649572,18.6080875396729,14.826,307.787,14.183,164.3655,13.865,222.7667,16.79852,15.63634,15.04954,14.86822,14.64051,6374504565738309752,15.23645,10.56544
1237662636913066217,241.7126,8.157967,0.009335544,18.3852348327637,16.136,50.29928,15.309,37.18025,15.183,26.29849,17.47627,16.53946,16.2148,16.08368,15.98688,6375700865527844724,16.14766,6.85037
1237662237468590245,190.0469,9.896117,0.006580224,19.5274232228597,15.669,36.73094,14.877,27.12674,14.671,41.62331,17.124,15.61151,14.98436,14.66865,14.48222,3223031557552875885,14.87345,17.53892
1237661362914328673,220.0384,42.77954,0.008385316,15.7832345962524,14.812,102.0304,14.341,51.02041,14.026,85.73388,15.12511,14.08338,13.69341,13.53709,13.36185,6374786039641279410,13.71639,26.97495
1237661874025398310,219.5679,40.45674,0.009041431,15.3813924789429,15.107,62.98816,14.598,34.19855,14.204,62.00012,14.70252,13.56145,13.11344,12.75725,12.60673,6374786067556470901,13.06866,35.0243
1237661976010227741,184.7121,7.861972,0.005126266,18.1112442016602,15.568,32.28306,14.879,16.12877,14.474,35.01278,15.66403,14.14865,13.51894,13.21978,13.06838,3084686606300353538,13.46159,32.43167
1237657071698313314,32.63816,0.7380999,0.01165467,17.787111282348626,15.728,71.81844,15.382,25.5076,15.186,29.86055,16.72726,15.62235,15.10913,14.85208,14.67166,3779648323798965227,15.06851,15.33665
1237654880724516894,186.2734,5.329102,0.006578662,18.7149124145508,14.402,113.1734,13.755,65.03642,13.357,135.2082,16.64114,15.16638,14.47086,14.1238,13.86335,6378937821317563783,14.61588,12.08531
1237662636912738797,240.9686,8.342565,0.01040521,18.39919567108155,14.862,0.0,15.217,39.5554,14.743,33.41241,17.3222,16.24788,15.72012,15.45687,15.30645,6375700865527845654,15.63931,10.52206
1237668297132015642,189.034,19.32267,0.00465724,14.304784297943101,15.716,37.18025,14.917,23.33777,13.623,0.0,14.12201,13.02773,12.77854,12.58341,12.63886,3230033247598548677,12.85945,32.82206
1237664869211504719,137.483,32.9738,0.01274254,18.5627918243408,16.288,54.86968,15.841,27.99474,14.998,0.0,17.9647,16.98966,16.60166,16.41089,16.28717,6378445262656900528,16.51305,7.406692
1237664295297810448,206.8421,38.3028,0.004466757,18.56826400756835,16.412,94.25959,15.916,50.29928,15.305,58.27167,17.7309,16.77371,16.49198,16.36031,16.26449,3231018410017036227,16.41933,6.824436
1237662236930998372,188.306,9.397361,0.003585183,18.08503341674804,15.767,33.02946,14.062,0.0,13.88,0.0,16.36668,14.90304,14.53772,14.25472,14.12601,3062133423789315743,14.52134,20.78166
1237657590859104288,180.4589,55.14507,0.003476941,19.0855312347412,16.028,54.06574,15.36,40.05768,15.345,33.80205,16.86559,15.63994,15.18598,14.99726,14.76343,6374399084562745808,15.60043,13.08102
1237664853105180848,209.8809,34.77358,0.01213488,17.9273719787598,12.976,434.0278,12.204,342.9355,11.86,493.8271,15.629,13.93868,13.08159,12.58162,12.11754,6379289648930229031,13.28878,28.93648
1237657612338135073,172.299,57.13234,0.008130215,15.0171918869019,14.34,123.4568,13.747,82.64463,13.609,115.6203,14.77958,13.04813,12.36755,12.01268,11.864,6374399055571714195,12.41464,39.77826
1237667211066081301,184.4033,29.60803,0.002898791,15.93559169769285,12.182,168.6625,11.39,99.99999,10.947,297.2652,13.67442,11.90124,11.10294,10.70354,10.4471,3115261825645548464,11.16804,57.15944
1237655369822568495,173.4188,61.88803,0.01104578,15.726160685221332,13.582,657.4622,12.866,400.0,12.629,472.5898,15.20385,13.60044,12.89464,12.54387,12.25519,3814234561560188978,12.79966,35.20071
1237668586506879075,169.5214,17.64952,0.00322575,19.257786432902034,15.174,90.70295,14.503,53.27935,14.349,67.18624,16.9371,15.23362,14.52878,14.17022,13.9596,3124726421737440001,14.39191,23.09639
1237654604253233254,162.9918,3.792063,0.01209809,14.994921684265151,12.791,168.6625,12.05,164.3655,11.56,251.9526,14.89117,13.53667,12.72811,12.36241,12.13791,2930121659913344125,12.65786,34.91772
1237662236930539554,187.229,9.42111,0.003483551,18.503782749175997,16.044,35.01278,15.428,29.21841,14.202,0.0,17.40128,16.28044,15.83456,15.5905,15.42069,3222538976343623266,15.73589,11.11127
1237667324329328714,181.3473,28.36581,0.001778431,16.9242763519287,15.532,141.7234,14.988,120.7584,15.122,35.01278,16.0917,15.12743,14.82799,14.66838,14.55517,3239040446853288103,14.73961,16.64385
1237661434314031112,203.7426,45.78005,0.008620299,16.738376617431648,15.767,87.34387,14.256,0.0,14.324,0.0,16.05538,14.96922,14.56862,14.43948,14.21807,6374575023603057399,14.53554,20.16861
1237657770713481236,162.8809,55.39095,0.009667811,17.124945640564,13.518,493.8271,13.225,141.7234,12.774,192.9013,15.70437,14.34639,13.60661,13.2538,12.93732,3808499508909712434,13.54387,24.74345
1237655109449547879,174.798,60.51255,0.01169649,19.1564197540283,16.862,38.10395,15.808,0.0,15.32,0.0,17.86325,16.98977,16.63645,16.51775,16.39576,6374399024433204777,16.9408,9.789911
1237657856607059971,169.3849,51.43161,0.009373856,17.9639549255371,16.416,31.56167,15.738,30.18959,15.619,24.75186,16.61864,15.69827,15.47362,15.44983,15.36262,6374504574328244769,15.70629,13.51023
1237654875359215752,179.0295,64.35073,0.004704638,19.744696935017867,16.554,27.70083,15.048,0.0,14.897,0.0,17.05348,15.81373,15.23842,14.96566,14.77913,3859059451601366209,15.68204,18.02186
1237664834856550435,136.3598,25.55071,0.009810654,16.1708984375,16.066,78.31467,14.831,0.0,14.45,0.0,16.0399,15.31433,15.00697,14.97948,14.90046,6377706362925744834,14.81201,23.19131
1237661950791975031,186.2645,13.2447,0.003191738,20.3505983352661,15.991,64.0,15.544,35.85643,15.317,35.01278,17.7024,16.23964,15.56512,15.22362,15.02735,2499711235951434445,15.53153,13.64683
1237662238541283500,187.543,10.77948,0.006121229,17.66216786702473,14.714,44.44444,14.112,24.5074,13.864,38.10395,14.92874,13.39507,12.75644,12.43762,12.19261,3222363054483185286,12.86719,42.80044
1237661849854410856,171.2353,43.28279,0.00679836,18.6134481430054,16.678,25.0,15.111,0.0,15.639,23.1139,17.84138,16.97666,16.72204,16.6175,16.52746,6374645300005438889,16.68284,5.723389
1237658310791725092,176.7635,58.74224,0.01098227,18.4477806091309,15.591,52.50998,14.903,46.27701,14.552,68.30135,17.31208,16.2399,15.69254,15.41758,15.16063,6374399041613074447,15.65776,9.336889
1237661418745954332,200.22,57.64147,0.007105866,15.2619972229004,15.882,60.09255,14.241,0.0,13.825,0.0,14.7154,13.91934,13.63943,13.50022,13.36307,6374434251754967182,13.43396,33.9199
1237679437739655177,32.45546,-7.782397,0.01258164,17.4921560287476,15.075,92.45562,14.432,64.0,14.033,104.1233,16.86728,15.90663,15.40687,15.21569,15.01456,2436696025540335733,15.3552,7.743826
1237671261741383921,146.6705,14.19777,0.01245051,18.9483366012573,16.316,69.44444,15.712,29.21841,15.596,21.43347,18.17761,17.01653,16.52279,16.29164,16.15861,2508085116642796418,16.44876,9.271566
1237661069263437997,185.5814,14.76078,0.003277087,18.5656099319458,15.501,29.21841,15.06,18.57907,13.614,0.0,16.05554,14.39054,13.69026,13.36209,13.21818,3063083401837812620,13.66843,37.36007
1237662661594316905,209.931,36.23812,0.01224732,19.1114063262939,12.588,918.2736,12.074,416.4931,11.677,730.4601,15.81543,14.02323,13.25634,12.86451,12.59527,6374750937947308939,13.30224,17.24699
1237671769072795685,228.3716,58.50932,0.008483111,17.128044128418,14.461,135.2082,13.628,141.7234,13.307,236.6864,15.51081,14.38787,13.87901,13.59315,13.33692,6371725090537605959,13.9546,16.87986
1237667446732161082,190.7745,24.45108,0.006081575,16.7443962097168,16.19,60.09255,15.704,30.5241,14.705,0.0,16.3119,15.29292,14.93061,14.76095,14.65202,6378726756960962766,15.16673,26.04024
1237663530263379983,135.4933,60.15171,0.01113352,16.810815811157248,12.435,1275.51,11.478,1275.51,10.887,1479.29,15.27444,14.13393,13.40588,13.09987,12.81009,3847343055897103740,13.59237,11.54348
1237661385996304558,219.7465,51.12068,0.007347414,17.799011866251632,15.001,118.1474,13.393,0.0,13.186,0.0,16.39307,14.99751,14.26415,13.87106,13.59674,3212616983213245796,14.2464,30.17891
1237654948374904938,233.4915,56.84734,0.01080822,20.6564388275146,15.365,152.4158,14.831,106.2812,14.622,85.73388,17.71813,16.2135,15.54934,15.23266,15.0162,6374997160904102234,15.76306,10.38146
1237651754563534962,217.3316,2.710557,0.006001042,20.327078819274902,16.563,24.5074,15.002,0.0,14.959,0.0,18.2772,16.8647,16.20962,15.90028,15.73623,2428286960611101825,16.17322,12.4122
1237667255087595558,179.8031,30.73123,0.01104881,16.68492221832275,15.291,0.0,15.644,45.04301,14.334,0.0,15.43061,14.51543,14.2389,14.093,13.9543,3056328002396760657,14.52942,30.74825
1237662303507906706,213.1314,50.24047,0.006043686,18.744476954142268,14.97,251.9526,14.046,260.1457,13.732,177.7778,17.349,16.19248,15.54495,15.24174,14.91352,3246218058759408337,15.49402,10.32458
1237661060111204887,50.33296,41.93186,0.00988334,18.377801259358733,13.227,187.6525,12.454,204.0816,12.059,307.787,16.47138,15.00329,14.26161,13.84016,13.42761,2483596793532653283,14.35998,9.472383
1237661949180313639,183.778,12.01673,0.008031767,17.87085723876952,14.569,36.73094,13.931,30.8642,13.58,67.18624,15.95353,14.59255,13.90763,13.57246,13.36104,3221131601460077054,13.83607,22.12423
1237654875359543308,180.6545,64.37646,0.005004815,16.302692413330075,13.2,865.0519,12.565,330.5785,12.149,625.0,15.19258,14.13848,13.58644,13.40293,13.19787,3116246988064039459,13.68102,14.63683
1237661950254973104,185.9904,12.88712,0.001835023,20.5545093536377,16.615,41.62331,16.021,23.33777,14.942,0.0,17.84951,16.14258,15.42623,15.07269,14.90012,2499711235949332897,15.44297,19.43272
1237664871364427884,152.2416,32.01057,0.004819469,17.9248399734497,16.48,27.99474,14.759,0.0,14.52,0.0,17.29793,16.4363,16.0565,15.86843,15.75053,6378410043925070131,15.97863,10.11213
1237657612877103144,181.2461,58.10724,0.008675005,15.7755846977234,16.605,27.70083,15.176,0.0,14.98,0.0,16.68043,15.47638,15.19336,15.27615,15.05218,3818069658117874399,15.13612,18.8527
1237667430632063050,143.74,21.70527,0.01238848,14.89277791976925,13.021,297.2652,12.406,287.2738,12.147,113.1734,15.27188,13.38244,12.71679,12.30378,11.96001,2485672671485894515,12.6647,39.43007
1237656971302010957,12.99843,-0.4867385,0.005422444,16.568212509155302,14.927,68.30135,14.496,28.29335,14.255,64.0,15.70121,14.75574,14.3244,14.12199,13.93223,2417450174007746229,14.58767,12.88301
1237656241166024881,345.8198,13.56343,0.01205636,19.4454593658447,16.626,34.19855,15.788,38.57876,14.662,0.0,18.08532,16.92764,16.36782,16.14457,15.9213,2471317447675744768,16.37627,8.417036
1237662300830564412,231.6728,40.56451,0.008718428,15.0950388908386,13.547,384.4675,12.874,307.787,12.557,400.0,15.34482,13.70675,12.91416,12.475,12.28901,6374926777127538009,12.79132,51.48304
1237658423554801705,162.2815,6.917356,0.002403733,16.978200912475568,15.101,33.02946,14.18,31.21001,13.987,35.43084,15.51152,14.34255,13.74988,13.4725,13.31316,2929945738052900006,13.72303,24.24536
1237661852009955461,196.8639,45.15384,0.01120494,16.9200716018677,15.347,132.1179,14.726,78.31467,14.619,70.61648,16.5216,15.29764,14.82756,14.56715,14.3593,6374715676265810074,14.81249,16.33852
1237665440981188698,200.7353,28.31644,0.007969518,15.4575619697571,15.803,40.05768,14.206,0.0,14.055,0.0,15.49387,14.09717,13.60734,13.39254,13.32862,6379324903097633104,13.59547,37.71849
1237667910053593135,178.1018,23.62506,0.01151731,17.299324035644567,14.631,452.6936,14.105,210.0399,13.986,177.7778,16.31205,15.45742,15.09437,14.93627,14.79344,3056222449280488736,15.26502,6.742346
1237665440975224856,185.1754,29.34588,0.002123314,17.017587661743164,15.47,96.11687,15.299,27.70083,14.961,48.22532,15.25044,13.87146,13.28034,12.95961,12.81516,2489296661813136741,13.30183,42.61121
1237661353777889322,171.5539,57.35352,0.004856812,17.626994609832774,16.059,61.03515,15.503,45.04301,15.472,30.18959,17.14849,16.3872,16.12546,16.05907,15.95343,3228625872714999173,16.10652,7.18452
1237662225152671761,217.6063,35.32103,0.01048987,15.213741620381667,12.338,692.5208,11.65,384.4675,11.669,342.9355,14.78533,13.15136,12.37747,11.93999,11.61942,3151466544524963459,12.25279,28.28487
1237658629157879827,185.6606,11.80093,0.00477531,16.5265560150146,12.78,113.1734,11.882,106.2812,11.515,145.159,14.4196,12.94628,12.08077,11.58556,11.17893,6483708056314058389,11.53747,72.071
1237658297913245875,135.3692,3.720592,0.01274111,19.47194480896,13.009,160.2307,12.292,135.2082,11.776,318.8775,16.05467,14.09666,13.22057,12.77226,12.46261,2928256887993407244,13.31127,18.65831
1237661066029891615,156.4243,11.73912,0.007751723,16.707572937011697,15.481,46.27701,14.863,26.84636,14.203,34.60207,15.83074,14.81721,14.16987,13.87913,13.61901,3126098612248907639,14.09029,30.66876
1237661949182345327,188.5481,12.04896,0.006886645,18.8552063533238,14.735,135.2082,14.054,78.31467,13.834,79.71938,16.19927,14.56788,13.8169,13.42867,13.16619,2499535314090995920,14.10858,29.96811
1237661972798373893,190.0497,8.383747,0.006538264,17.920414606730166,14.719,40.05768,13.775,34.60207,13.719,49.59333,14.89614,13.38005,12.59494,12.22351,12.04631,3051085530955518117,12.75837,42.16211
1237657630602493995,183.2328,53.46047,0.00385261,17.7747058868408,16.023,51.02041,15.341,39.5554,14.602,0.0,17.01812,16.18909,15.87804,15.75425,15.64733,6374399101742615846,15.82727,8.791477
1237668590259666984,184.3636,17.65052,0.003159039,18.76884078979495,13.628,156.25,13.254,71.81844,12.881,113.1734,16.09664,14.45446,13.77459,13.41801,13.22718,3229329560156773483,13.69255,15.96605
1237654786779840539,187.376,7.992867,0.004638069,19.342878341674766,13.674,108.5069,13.018,62.00012,12.641,156.25,16.53975,14.69431,13.86669,13.47217,13.18812,3084440315695726723,14.06868,12.59176
1237662685756063753,215.3313,34.53188,0.01089063,18.40609645843505,14.757,251.9526,13.998,268.745,13.812,268.745,17.24906,16.28285,15.70909,15.50179,15.27269,6379289639268649032,15.81648,4.882316
1237658300069249039,154.5637,7.038847,0.01215169,16.94680404663085,15.528,41.62331,15.221,18.10774,14.671,38.10395,16.40172,15.26241,14.8978,14.71197,14.59908,2931599403341848829,14.89989,13.0831
1237658493355884588,186.4611,10.45903,0.003634162,15.107255458831801,15.729,22.46131,15.155,12.39833,13.701,0.0,14.64151,13.31751,12.86361,12.6006,12.46229,3222081579506470580,12.86017,41.07155
1237658800959717557,167.75,52.9883,0.002747149,18.6804838180542,16.432,42.16563,14.906,0.0,14.925,0.0,17.31026,16.16673,15.78036,15.60116,15.51281,3855576198965894613,15.74431,13.71565
1237671767461724364,228.0522,57.00168,0.002096149,18.2445507049561,16.723,33.41241,15.847,24.26654,15.81,0.0,17.31911,16.40737,16.0934,15.95763,15.97354,6374997154463747166,16.05718,11.99614
1237662236930474097,187.0664,9.436191,0.001153956,16.956861495971697,14.777,23.5649,12.646,0.0,12.444,0.0,15.25913,13.7204,12.96837,12.54047,12.21125,3063188954951978565,12.63849,44.43557
1237655124476493869,193.954,4.304147,0.002548513,14.222529729207366,12.743,0.0,12.048,0.0,12.662,82.64463,13.82559,12.52876,11.84647,11.53487,11.26217,3230666566296147585,11.8526,38.72433
1237661958300237828,219.548,46.63825,0.007464668,16.14670753479,14.116,43.28255,13.477,28.59676,13.03,54.86968,15.54846,13.99187,13.19643,12.78558,12.48356,6374610180055764221,13.14872,40.20362
1237665226766549012,179.4337,32.29407,0.01108488,13.726544380188,14.308,164.3655,13.691,113.1734,13.463,156.25,14.55511,13.65441,13.27023,13.14025,13.03024,6374856507169705680,13.16174,23.50984
1237665026511142935,172.2255,35.41399,0.007528562,16.61106872558595,12.815,400.0,12.086,452.6936,11.683,692.5208,15.0373,13.73704,13.03776,12.71509,12.42846,6374645388052271146,13.04842,17.72125
1237668494708244486,176.2253,16.60286,0.01165025,20.6793899536133,15.745,123.4568,14.27,0.0,15.141,41.09138,18.05004,16.51293,15.918,15.70198,15.24877,6378867492299736731,15.91255,9.634706
1237665566068113454,209.6024,22.92673,0.009363781,17.1865615844727,15.333,141.7234,14.95,68.30135,14.686,65.03642,16.23684,15.4364,15.04756,14.8487,14.67265,6378550822215618456,15.01606,11.66956
1237671142020874254,179.0825,6.172696,0.01146999,17.794116973877,16.188,37.63785,15.872,29.86055,14.61,0.0,17.31463,16.36097,16.01077,15.84358,15.72488,6379113762503265842,15.97542,9.37612
1237661353241935921,175.5637,57.27562,0.01122997,19.625069618225098,14.213,251.9526,13.495,173.1302,13.207,384.4675,16.79439,15.21692,14.54226,14.19809,13.92186,3814621589653170736,14.663,11.75385
1237664292076584979,186.5298,16.18101,0.005788414,15.956528345743834,13.304,307.787,13.088,75.61436,12.716,173.1302,14.18746,12.74907,12.09605,11.74271,11.5323,2555935862549389624,12.09861,36.07075
1237662661596414067,215.482,34.80534,0.01044906,18.1814737319946,14.736,0.0,14.067,0.0,14.578,54.06574,16.80162,15.40107,14.79,14.45565,14.2046,6379289639268650555,14.81066,20.10563
1237674475439783956,176.1021,60.88408,0.004993734,18.0699558258057,14.857,187.6525,14.225,132.1179,13.982,229.5684,16.84247,15.88061,15.31939,15.12548,14.89123,6374399015843267087,15.41512,6.8295
1237661950813667431,236.6129,8.656906,0.01237758,19.3808403015137,15.92,106.2812,15.599,42.16563,15.101,35.43084,17.73376,16.69401,16.29518,16.13552,15.98634,6382737792558956961,16.48234,5.964554
1237661069264617519,188.2814,14.57495,0.003142768,18.05295753479005,14.206,68.30135,13.487,53.27935,13.12,58.27167,15.33497,13.58437,12.8549,12.49929,12.25718,3222750082576163053,12.7898,34.91568
1237667444049248315,196.4482,27.73413,0.008435146,15.109307924906432,14.782,30.5241,14.26,22.24991,14.082,28.90508,14.67825,13.57861,13.13811,12.95821,12.77957,3054216940071420199,13.09772,32.13784
1237654601019818003,134.627,2.925482,0.01296694,19.5863456726074,13.493,192.9013,12.768,126.2467,12.407,287.2738,16.54046,14.86033,14.09763,13.71927,13.43739,2925547691342566593,14.21055,10.16622
1237661387067687096,212.5129,54.2183,0.006079875,16.4245738983154,16.131,55.69168,14.564,0.0,14.227,0.0,15.65081,14.49172,14.00587,13.77227,13.63532,6449016265432375122,13.94017,39.99082
1237667783898824756,161.1518,21.66637,0.003873049,17.5671806335449,16.308,33.02946,14.364,0.0,14.229,0.0,16.0001,14.74351,14.29983,14.06025,13.90061,6387874688335348120,14.29011,24.99445
1237654880725893149,189.4516,5.368524,0.00345339,15.764594554901151,14.387,49.59333,13.765,26.84636,13.425,54.06574,14.11895,12.46431,11.69014,11.30173,11.12036,3063400061186608217,11.69951,50.2994
1237662195599278196,181.9421,43.12635,0.003162164,17.60659313201905,12.764,657.4622,12.094,434.0278,11.816,692.5208,15.1151,13.5105,12.74326,12.33168,12.04163,2488557789997175303,12.82337,25.68175
1237668294985908340,174.6044,20.74048,0.01127002,16.448201179504398,16.266,41.62331,14.494,0.0,14.463,0.0,16.05611,14.84443,14.38278,14.14625,14.0662,3191576728706228833,14.44124,23.8589
1237664294761529597,208.3927,37.52225,0.00781888,16.2499198913574,15.815,64.0,15.328,38.57876,14.091,0.0,15.68913,14.50762,13.96418,13.73518,13.60533,6374750931504858013,13.96146,21.0467
1237661852003991657,177.5519,45.47868,0.01060518,17.2724227905273,15.259,0.0,15.425,27.99474,14.201,0.0,16.64925,15.65213,15.21675,14.995,14.83995,6374504643047720313,15.24194,10.67509
1237658492283846841,190.4775,9.584614,0.006285123,18.8331680297852,16.058,30.18959,15.506,16.25911,14.306,0.0,16.58916,14.97651,14.3218,13.9496,13.85017,3223348216901673469,14.30426,27.60299
1237657630066081909,184.9303,53.05938,0.01131079,17.091341972351053,16.427,37.63785,14.802,0.0,14.48,0.0,16.71778,15.29332,14.76125,14.4802,14.39935,6374539770509399580,14.82071,20.96024
1237667447809048616,198.7646,24.61884,0.01290902,18.286221504211397,13.586,79.71938,12.792,82.64463,12.261,168.6625,15.68378,14.0711,13.386,13.02589,12.77728,6378621170558698685,13.3913,16.4448
1237655108906582202,150.217,55.61884,0.003762656,16.84476375579835,13.887,92.45562,13.423,96.11687,12.998,148.721,15.05687,13.68814,13.21478,12.93979,12.76339,2486165252697238747,13.40968,23.42603
1237661850405568589,215.1678,40.31532,0.004318803,17.5515594482422,16.119,66.09822,14.579,0.0,14.369,0.0,16.29905,15.27716,14.90268,14.71266,14.57703,6374750885333961826,14.83844,20.81681
1237661852003991670,177.5783,45.48661,0.01084194,18.7712917327881,16.445,68.30135,15.816,33.80205,14.738,0.0,18.12453,17.20849,16.73823,16.50748,16.36081,6374504643047720390,16.74751,7.999547
1237661362371625064,202.0419,46.67214,0.008062437,15.704277038574226,15.164,160.2307,14.332,198.3733,14.432,79.71938,15.38918,14.24424,13.71844,13.48259,13.3,2491618830370998831,13.62385,39.54743
1237661873490952242,225.8148,37.76613,0.008498079,18.3248996734619,14.029,96.11687,13.376,152.4158,13.072,156.25,16.88068,15.55899,14.79002,14.43048,14.15693,6374786108360759505,14.7192,8.642998
1237667323256963118,184.9691,27.621,0.007685488,15.38404893875125,13.772,71.81844,13.326,51.02041,12.821,110.8033,14.22381,12.91668,12.3336,11.98177,11.71814,3229294375784678378,12.70313,22.38449
1237667292646605055,125.9666,14.75172,0.006521586,15.6874017715454,15.888,41.09138,14.17,0.0,15.008,32.28306,15.0386,14.09053,13.78927,13.69568,13.60696,3164590315314087208,13.76863,22.87265
1237654600489697310,150.1128,3.374414,0.006860825,16.236677169799798,12.745,297.2652,11.797,244.1406,11.377,244.1406,15.93511,13.88929,12.91368,12.57462,12.24403,2594920146823818970,13.08844,33.29569
1237657594612875451,123.4146,36.7096,0.01296553,18.806562423706048,16.43,54.86968,15.263,0.0,15.238,0.0,17.89355,16.9887,16.6424,16.52547,16.3846,2843990316840655518,16.57949,7.627294
1237648722845761621,190.1129,1.196925,0.006215455,17.8742799758911,12.757,110.8033,12.1,82.64463,11.593,210.0399,15.02618,13.19534,12.42564,12.01999,11.72681,2948276795911182127,12.48865,28.13907
1237657856072351777,177.4769,51.7364,0.003132266,18.1960639953613,16.182,46.91312,15.615,35.85643,14.767,0.0,17.50829,16.78234,16.49344,16.42076,16.28891,6374504568959536106,16.44565,6.197814
1237664337178656887,175.1382,36.30146,0.004522178,17.1402816772461,14.831,369.8225,14.403,210.0399,14.316,160.2307,16.16206,15.35928,14.98222,14.83018,14.75021,3228801794575437929,15.13923,8.855186
1237668495244591169,174.9846,16.95501,0.01062913,16.40572579701742,14.064,657.4622,13.629,268.745,13.449,260.1457,15.42952,14.55602,14.24681,14.09205,13.95407,2488100393162119684,14.34157,10.31988
1237667210528358451,182.197,29.30478,0.01237441,18.519222895304335,12.112,1600.0,11.486,1040.583,11.152,1371.742,15.52903,13.72036,12.92893,12.55807,12.28898,6374856471736226195,13.05826,16.84308
1237671751364247616,181.4569,67.25211,0.007559766,16.05242919921875,14.995,148.721,14.469,76.94675,14.268,85.73388,15.44571,14.27049,13.87277,13.62333,13.51674,2425683317076533457,13.89439,25.06479
1237662302433574969,210.7534,50.01213,0.006369552,17.720796585083,14.768,210.0399,14.08,152.4158,13.964,120.7584,16.15179,15.14802,14.75867,14.57007,14.38442,6374574959178549613,14.94605,10.11371
1237667211601969224,181.8148,30.08066,0.012381,18.14695167541505,15.861,67.18624,15.29,61.03515,14.902,41.09138,17.19941,16.13334,15.66896,15.47015,15.35687,2488628158743450438,15.64369,9.336497
1237661816025645167,197.7355,11.47737,0.01122625,15.8085732460022,15.336,96.11687,14.692,62.00012,14.688,41.09138,15.61273,14.13519,13.63114,13.35258,13.2098,6378761973545306211,13.63819,35.58315
