,objID,ra,dec,type,petromag_r,modelMag_u,modelMag_g,modelMag_r,modelMag_i,modelMag_z,redShift,redshiftUncertainty,redShiftWarning,redShiftWarningText,petror90_r
1502,1237657400272420901,140.76288,44.554915,3,13.44506,15.39991,14.21594,13.56823,13.23585,12.94257,0.008867319,1.444806e-05,0,OK,24.82278
1503,1237657401878249716,128.42041,38.649791,3,15.60832,16.92243,15.8831,15.55112,15.4221,15.53517,0.006928215,6.922033e-06,0,OK,17.719
1504,1237657401879429317,130.90824,40.429712,3,17.26317,18.32476,17.50862,17.24118,17.13461,17.19775,0.002074806,5.33394e-06,0,OK,8.363459
1505,1237657401883230236,140.29508,45.88783,3,13.96142,15.67392,14.49809,13.98048,13.71319,13.50655,0.006255761,1.496928e-05,0,OK,16.80721
1506,1237657402420363310,140.72364,46.534274,3,14.58976,15.94612,15.02828,14.61915,14.40467,14.2451,0.01002932,1.948421e-05,0,OK,12.44738
1507,1237657584949723270,39.119862,-0.97496223,3,17.69201,18.59379,17.90482,17.72601,17.7308,17.61743,0.00829593,5.496613e-06,0,OK,5.70975
1508,1237657584951689322,43.52351,-0.87676324,3,16.93069,17.96553,17.11699,16.91589,16.78338,16.78352,0.003246829,9.097125e-06,0,OK,8.368137
1509,1237657586562105449,43.070022,0.29478727,3,17.11549,18.52107,17.47307,17.11001,16.98351,17.18605,0.005246135,5.228663e-06,0,OK,8.52951
1510,1237657587098058854,41.087969,0.67541054,3,15.82431,17.18218,16.17874,15.81427,15.56352,15.65968,0.009250369,5.558915e-06,0,OK,19.54064
1511,1237657587098058856,41.088499,0.677811,3,21.41975,22.81116,21.67908,21.26459,20.63659,20.75314,0.009198931,1.305338e-05,0,OK,1.172922
1512,1237657587098058858,41.084916,0.67473374,3,16.9511,18.37987,17.21601,16.87467,16.6981,17.4127,0.00926607,6.603789e-06,0,OK,21.93347
1513,1237657587098583562,42.210917,0.632728,3,18.89856,20.19741,19.20722,18.87758,18.60157,18.49348,0.009691848,2.392193e-05,0,OK,8.470458
1514,1237657589247574201,176.96401,53.846666,3,16.81184,18.55093,17.21375,16.78553,16.55803,16.41773,0.003401051,0.0001332555,0,OK,14.95877
1515,1237657589248688531,181.28163,53.897923,3,16.92325,18.27839,17.17631,16.80534,16.66285,16.66739,0.01261514,1.121769e-05,0,OK,11.18595
1516,1237657589780512816,162.271,52.335507,3,15.48717,15.76327,15.30249,15.40576,15.45641,15.37886,0.007889177,4.429356e-06,0,OK,6.342457
1517,1237657589782806687,170.60529,53.687899,3,14.9718,16.60267,15.45328,15.01427,14.76554,14.53609,0.009829858,2.785651e-05,0,OK,20.13231
1518,1237657589782872187,170.76016,53.695944,3,15.68023,17.26384,16.07109,15.67105,15.46547,15.30887,0.009327394,7.386885e-06,0,OK,13.57549
1519,1237657589782937764,171.18618,53.742993,3,15.42541,17.13753,15.86249,15.40345,15.18997,15.06139,0.01001837,9.446035e-06,0,OK,17.73677
1520,1237657589783068825,171.66859,53.746658,3,14.17834,16.47012,14.78807,14.24057,14.45907,14.11432,0.002170873,7.836643e-06,0,OK,43.70358
1521,1237657589783461929,173.08479,53.904568,3,13.96526,15.55025,14.48759,13.97785,13.74157,13.54877,0.009406044,8.160722e-06,0,OK,22.01598
1522,1237657589783789709,174.4351,54.04575,3,15.63795,17.25977,16.13567,15.71625,15.53226,15.40049,0.002898314,4.01449e-05,0,OK,12.22128
1523,1237657589784445115,176.76186,54.288019,3,22.01348,21.95581,21.73411,21.8437,22.49391,21.64519,0.00455461,6.131018e-06,0,OK,1.175194
1524,1237657589785034897,179.26427,54.277215,3,16.82941,18.12231,17.19913,16.84289,16.70413,16.58794,0.01273186,6.053233e-06,0,OK,6.788393
1525,1237657590312140893,145.1315,47.510179,3,15.43053,17.01731,15.83875,15.33704,15.11585,14.95385,0.01179265,1.85097e-05,0,OK,18.03971
1526,1237657590318759960,167.01215,53.616806,3,19.5372,19.94112,19.28566,19.4059,19.64708,19.54178,0.004118204,3.293494e-06,0,OK,1.285091
1527,1237657590318760091,167.08284,53.607593,3,16.91644,17.92411,17.1352,16.91572,16.85023,16.84232,0.003949471,8.406153e-06,0,OK,7.780033
1528,1237657590319153257,168.43169,53.646831,3,17.47233,18.65081,17.78723,17.53404,17.43403,17.25215,0.003096151,9.581771e-06,0,OK,12.12597
1529,1237657590320857195,174.95178,54.521112,3,16.13155,17.67987,16.51937,16.02656,15.81757,15.81128,0.002641537,1.519006e-05,0,OK,15.55679
1530,1237657590321840296,178.8479,54.657338,3,14.5522,15.89865,14.85256,14.43721,14.23854,14.1967,0.002839373,4.578878e-06,0,OK,30.47415
1531,1237657590322561125,181.658,54.766083,3,16.79061,17.83323,16.76378,16.5638,16.49669,16.62549,0.002835604,4.819174e-06,0,OK,23.90837
1532,1237657590322626773,182.03178,54.900816,3,17.66283,18.62379,17.79844,17.66696,17.72055,17.55005,0.01113474,8.543653e-06,0,OK,8.394325
1533,1237657590322757751,182.38225,54.93836,3,16.04021,17.29795,16.40027,16.07901,15.93584,15.83304,0.003318289,3.801634e-05,0,OK,16.41132
1534,1237657590857465940,173.75667,54.8505,3,17.69103,19.87037,18.22407,17.61719,17.33511,17.12704,0.003912969,2.212231e-05,0,OK,1.892448
1535,1237657590858055688,176.06174,55.034954,3,13.30944,14.97594,14.43667,13.46774,13.22979,13.08972,0.004759451,9.797531e-06,0,OK,50.79138
1536,1237657590858252335,177.0472,54.991798,3,14.8869,16.17221,15.11215,14.62632,14.41248,14.21022,0.008096574,9.019271e-06,0,OK,13.13583
1537,1237657590858645605,178.48731,55.171493,3,16.90574,18.84591,17.46214,16.9492,16.69836,16.5438,0.003989551,2.886685e-05,0,OK,8.59166
1538,1237657590858776636,179.11719,55.125236,3,11.40394,13.49448,12.07865,11.43011,11.11884,10.93663,0.003713523,1.209686e-05,0,OK,38.54189
1539,1237657590858973371,179.70493,55.306892,3,16.7326,18.77717,17.14818,16.60786,16.31676,16.17849,0.003161688,9.040409e-05,0,OK,16.41866
1540,1237657590859104288,180.4589,55.14507,3,15.60043,16.86559,15.63994,15.18598,14.99726,14.76343,0.003476941,1.107486e-05,0,OK,13.08102
1541,1237657590859104436,180.41508,55.208641,3,15.87231,17.89194,16.51843,15.92827,15.64607,15.60087,0.003963057,3.112455e-05,0,OK,21.84959
1542,1237657590859432057,181.72194,55.168499,3,15.26308,16.55212,15.5717,15.25792,15.0904,15.01834,0.008464108,4.842173e-06,0,OK,15.61942
1543,1237657591387783400,150.10626,50.379218,3,16.49222,18.16895,16.92184,16.50391,16.34074,16.25013,0.001795067,3.799545e-05,0,OK,20.69989
1544,1237657591393288251,169.53516,54.841324,3,15.32009,16.85495,15.8712,15.4449,15.26518,15.1257,0.0063241,4.785383e-06,0,OK,14.23277
1545,1237657591394861283,175.87976,55.478947,3,15.11879,16.77054,15.51685,15.12728,15.00713,14.84826,0.003267147,1.216657e-05,0,OK,25.36466
1546,1237657591395713124,179.15634,55.633248,3,14.25834,16.32195,14.85363,14.12502,13.77718,13.6077,0.004302799,2.061966e-05,0,OK,27.63529
1547,1237657591395713186,179.25926,55.604846,3,17.2963,17.73053,17.06808,16.98747,17.10769,17.05432,0.008073955,4.585422e-06,0,OK,6.880868
1548,1237657591395713300,179.26289,55.586786,3,16.08892,18.03637,16.62062,16.03056,15.77517,15.61958,0.002576473,3.202379e-05,0,OK,15.53066
1549,1237657591395910003,179.96546,55.665333,3,15.16126,16.95758,15.63416,15.14715,15.10565,14.74998,0.002442828,1.313959e-05,0,OK,28.50361
1550,1237657591396433972,182.04474,55.746337,3,15.82031,17.43469,16.31909,15.91302,15.73226,15.63117,0.003719365,7.06257e-06,0,OK,15.87298
1551,1237657591928389681,162.873,54.03486,3,16.40896,16.85074,16.42433,16.42239,16.56342,17.98264,0.004438054,3.860926e-06,0,OK,8.232948
1552,1237657591928586361,163.55314,54.287235,3,20.79271,20.56932,20.33699,20.64798,21.30285,21.19364,0.005044763,6.670686e-06,0,OK,1.227079
1553,1237657591928979716,165.00074,54.425451,3,16.34557,18.03408,16.48887,16.26339,16.11064,15.96304,0.003351041,9.450948e-06,0,OK,28.15709
1554,1237657591931863195,176.38626,55.891723,3,15.49658,16.47927,15.18994,14.87418,14.74903,14.72814,0.003645743,6.283735e-06,0,OK,22.23688
1555,1237657591931928647,176.64184,55.821298,3,16.58956,17.85008,16.87231,16.53188,16.4192,16.39687,0.003599463,5.639504e-06,0,OK,15.23228
1556,1237657591931928672,176.39867,55.8869,3,14.06934,15.85254,14.5367,14.01356,13.75836,13.74492,0.003866271,1.966521e-05,0,OK,31.44135
1557,1237657591931994192,176.89322,55.967251,3,12.04309,13.95121,12.73516,12.1007,11.72399,11.3594,0.007985929,1.04254e-05,0,OK,31.33278
1558,1237657591931994216,176.88505,55.969668,3,19.0198,19.2125,18.97854,18.84677,19.00889,18.92463,0.00751335,6.530509e-06,0,OK,1.33376
1559,1237657591933632629,183.3996,56.143166,3,17.02256,18.40785,17.43456,17.09892,16.87297,16.58738,0.01067354,1.031706e-05,0,OK,11.16365
1560,1237657593541165159,128.30301,39.513838,3,16.41616,17.52021,16.52771,16.13872,15.96742,15.80427,0.006761123,4.713801e-06,0,OK,7.208378
1561,1237657594072334474,117.42026,29.944251,3,14.09284,16.55841,15.20607,14.39971,13.99763,13.58167,0.01236822,1.555603e-05,0,OK,25.02255
1562,1237657594612875451,123.41456,36.709599,3,16.57949,17.89355,16.9887,16.6424,16.52547,16.3846,0.01296553,6.082072e-06,0,OK,7.627294
1563,1237657606427181270,131.48077,41.521681,3,17.98485,19.00766,18.11049,17.94752,17.81708,17.75492,0.009266185,1.038577e-05,0,OK,4.993962
1564,1237657606429081867,135.99099,44.250042,3,15.59778,17.1055,15.88368,15.475,15.29816,15.37133,0.006247003,3.025688e-05,0,OK,20.72505
1565,1237657606958154213,119.53492,31.857285,3,21.25042,23.79551,21.38888,21.18717,20.98538,21.52275,0.00395218,7.012136e-05,0,OK,1.701663
1566,1237657606964445292,131.84161,42.398792,3,17.00394,18.41408,17.49064,17.09128,16.90534,16.73439,0.009943366,4.209185e-06,0,OK,6.255772
1567,1237657606966870193,137.86136,45.874005,3,16.65189,17.97221,16.97334,16.63294,16.43454,16.34802,0.01129578,1.120421e-05,0,OK,13.64273
1568,1237657607497318470,123.24134,36.254626,3,12.3426,15.08275,13.43868,12.51424,12.06508,11.71729,0.008238027,1.232499e-05,0,OK,44.33913
1569,1237657607497318504,123.23707,36.246815,3,20.93114,24.63468,21.93468,20.84392,20.36216,21.07885,0.008796363,9.976994e-06,0,OK,5.421846
1570,1237657607497318756,123.2438,36.198396,3,15.66212,17.13787,16.07557,15.67451,15.48902,15.38617,0.008303763,6.301241e-06,0,OK,13.52299
1571,1237657607497515484,123.64991,36.434313,3,17.30923,18.49625,17.71437,17.31212,17.16502,17.03782,0.008211395,8.119928e-06,0,OK,12.43344
1572,1237657608567784017,116.82475,30.991579,3,15.63181,17.25425,16.1196,15.69309,15.45612,15.32909,0.01268271,5.475333e-06,0,OK,15.71777
1573,1237657608573681917,127.92166,41.081592,3,17.05208,18.44836,17.38855,17.03711,16.85081,16.73184,0.001936217,0.0001356368,0,OK,10.28282
1574,1237657610726801610,169.95237,55.722585,3,15.81843,17.1304,16.13201,15.78001,15.62127,15.56954,0.002018554,2.325329e-05,0,OK,18.74275
1575,1237657611263148146,167.78926,55.66235,3,12.51121,15.53672,13.56184,12.79658,12.46719,12.64307,0.002810135,8.924964e-06,0,OK,98.26467
1576,1237657611263148149,167.81018,55.668093,3,13.15991,14.559,13.52778,12.80784,12.57936,12.40979,0.002775222,6.512961e-06,0,OK,31.62439
1577,1237657611263213605,167.88061,55.678699,3,11.25489,23.46472,24.87799,11.97855,11.53911,23.56077,0.002308612,1.160254e-05,0,OK,125.6636
1578,1237657611265376490,176.56027,56.706489,3,16.96335,18.64131,17.25522,16.85475,16.70976,16.73051,0.01137042,2.196237e-05,0,OK,13.2713
1579,1237657611266162759,179.84102,56.779515,3,16.29243,18.04206,16.93892,16.37192,16.12554,15.8996,0.003577079,8.188994e-06,0,OK,14.82383
1580,1237657611801067604,171.61429,56.679171,3,17.04744,18.34999,17.4167,17.0839,16.92903,16.86412,0.008187901,6.816693e-06,0,OK,6.525668
1581,1237657611801198927,172.19789,56.745655,3,17.2057,18.26267,17.35174,17.07188,17.02413,17.11669,0.005601969,1.092005e-05,0,OK,12.43442
1582,1237657611801591969,173.82179,56.794423,3,17.40229,18.73745,17.84199,17.46815,17.29114,17.16284,0.007676313,4.029922e-05,0,OK,17.2756
1583,1237657611802312785,176.75664,57.092509,3,14.24107,15.79,14.78275,14.29769,14.09829,13.93867,0.002603959,1.094965e-05,0,OK,26.75031
1584,1237657611802378494,177.12215,57.131937,3,17.52182,18.61674,17.74898,17.47304,17.37303,17.29158,0.004285159,1.500344e-05,0,OK,9.974519
1585,1237657612336496690,165.79594,56.221728,3,13.06793,15.57924,13.80552,12.95565,12.52996,12.21205,0.005068891,6.881271e-06,0,OK,16.87682
1586,1237657612338069564,171.91678,57.242506,3,15.79066,17.27947,16.17286,15.77124,15.55687,15.38978,0.01020325,1.173571e-05,0,OK,10.47145
1587,1237657612338069610,172.10053,57.246755,3,17.74196,18.52699,17.95481,17.82746,17.90081,17.85974,0.005572883,5.649349e-06,0,OK,9.689595
1588,1237657612338135073,172.29898,57.132339,3,12.41464,14.77958,13.04813,12.36755,12.01268,11.864,0.008130215,1.105207e-05,0,OK,39.77826
1589,1237657612338135076,172.29799,57.138584,3,16.00902,16.37583,15.96241,16.07439,18.06252,15.6662,0.007990819,6.554406e-06,0,OK,34.88719
1590,1237657612338331761,173.11535,57.36176,3,16.8285,17.62116,16.98917,16.82508,16.74724,16.57417,0.004153254,-1.0,0,OK,8.367332
1591,1237657612341477556,186.64552,57.830782,3,15.53234,17.10488,15.92209,15.45125,15.25525,15.11187,0.01022303,3.37062e-05,0,OK,17.90523
1592,1237657612874154178,168.76419,57.237922,3,17.09125,19.04424,17.67313,17.08396,16.83457,16.752,0.00640581,6.939795e-05,0,OK,9.508267
1593,1237657612874612798,170.4482,57.346727,3,17.20639,18.33194,17.34822,17.13964,17.02546,16.97263,0.003606923,5.418725e-06,0,OK,10.11829
1594,1237657612874612864,170.68605,57.441426,3,17.38686,18.60909,17.62175,17.3733,17.26856,17.17669,0.01034019,7.102605e-06,0,OK,5.053545
1595,1237657612875727249,175.24217,57.828419,3,17.15382,18.5318,17.49421,17.05424,16.93843,17.56767,0.004887649,6.070691e-05,0,OK,17.1756
1596,1237657612875792544,175.58141,57.896093,3,15.81148,17.55064,16.26202,15.70627,15.40151,15.3257,0.004426485,1.302736e-05,0,OK,19.22422
1597,1237657612875923616,176.21705,57.873519,3,15.20899,16.36523,15.47703,15.18358,15.00283,14.94284,0.004153254,-1.0,0,OK,20.39838
1598,1237657612876644389,179.05636,58.199232,3,16.26712,17.09642,16.3757,16.17834,15.97285,16.13465,0.00434754,6.481979e-06,0,OK,15.76382
1599,1237657612876709924,179.5459,58.156479,3,15.96392,17.62248,16.50258,16.03826,15.82747,15.69966,0.003183606,8.791389e-06,0,OK,9.850126
1600,1237657612877103144,181.24608,58.107239,3,15.13612,16.68043,15.47638,15.19336,15.27615,15.05218,0.008675005,4.546971e-06,0,OK,18.8527
1601,1237657612877430834,182.63681,58.304138,3,13.02577,15.58658,14.03776,13.18483,12.70964,12.38451,0.01020018,1.145283e-05,0,OK,28.80179
1602,1237657612878610582,187.81104,58.188302,3,16.87735,18.1823,17.22458,16.83621,16.65568,16.52623,0.01047247,8.108644e-06,0,OK,9.795226
1603,1237657612881297496,199.2815,57.539491,3,13.01929,15.33356,13.64235,12.91215,12.56187,12.37416,0.009209585,6.88574e-06,0,OK,25.78476
1604,1237657613411221657,169.40141,57.640063,3,17.14742,19.13743,17.78921,17.18935,16.92505,16.78571,0.006018662,8.069806e-05,0,OK,10.69461
1605,1237657613411352701,169.77042,57.777516,3,17.18861,19.21323,17.68339,17.16455,16.92927,16.74785,0.004153254,-1.0,0,OK,9.439162
1606,1237657613411418219,170.13048,57.781427,3,13.44947,15.2724,14.01407,13.4333,13.13402,13.03063,0.006464108,1.746102e-05,0,OK,28.73952
1607,1237657613411418431,170.19811,57.885453,3,17.07788,18.96894,17.68595,17.0505,16.73452,16.60665,0.00681954,7.696002e-05,0,OK,10.72168
1608,1237657613411483800,170.36415,57.768417,3,15.83732,17.49261,16.11507,15.72371,15.61087,15.51267,0.006398852,2.003822e-05,0,OK,22.66231
1609,1237657613411549240,170.52779,57.912598,3,15.4882,17.07659,15.79822,15.46468,15.2478,15.08657,0.01058899,7.133068e-06,0,OK,17.9655
1610,1237657613411680371,171.33034,57.869232,3,16.04318,17.5254,16.50653,16.12225,15.95104,15.82794,0.007015292,7.179888e-06,0,OK,10.26823
1611,1237657613412335668,173.93171,58.192528,3,16.26118,17.82801,16.10172,16.12636,26.03788,15.46219,0.004551636,7.865083e-05,0,OK,18.05886
1612,1237657613412335797,174.11031,58.191374,3,13.60371,14.93071,14.00158,13.56029,13.34124,13.14961,0.004038969,1.241661e-05,0,OK,39.95111
1613,1237657613412532338,174.8388,58.268704,3,13.73155,15.78011,14.4986,13.72209,13.44538,13.74355,0.003796405,2.032456e-05,0,OK,43.58744
1614,1237657613413056679,176.978,58.364271,3,16.85191,17.85222,16.99634,16.71112,16.52565,16.38529,0.004617278,2.393473e-05,0,OK,12.50083
1615,1237657613413449748,178.74464,58.493637,3,12.17501,14.33612,12.95906,12.284,11.90423,11.65976,0.01062882,1.521953e-05,0,OK,47.59901
1616,1237657613413449891,178.93686,58.504636,3,17.4122,18.82025,17.79572,17.45745,17.29252,17.17887,0.01061403,9.747989e-06,0,OK,4.762704
1617,1237657613414367303,182.72698,58.577814,3,16.98606,18.51753,17.35261,16.92232,16.74278,16.64939,0.009839613,5.514678e-06,0,OK,7.654317
1618,1237657627916173760,176.11204,51.058621,3,17.6015,19.10254,18.04119,17.57566,17.43287,17.32351,0.004285419,1.27259e-05,0,OK,10.09358
1619,1237657627916894285,178.83413,51.126404,3,15.83307,16.72535,15.96966,15.62656,15.49002,15.3505,0.0118069,7.319441e-06,0,OK,7.58511
1620,1237657627918270572,183.84864,51.349714,3,14.22659,15.6787,14.54503,14.20774,14.19108,14.17791,0.001539634,6.283803e-06,0,OK,28.6298
1621,1237657628440068420,136.34797,39.873197,3,17.57266,19.02367,17.96611,17.60968,17.42425,17.27874,0.01094367,5.46162e-06,0,OK,6.041178
1622,1237657628447080591,155.60594,47.87177,3,17.68916,18.60157,17.8568,17.66108,17.63888,17.55352,0.005397268,5.344758e-06,0,OK,6.801638
1623,1237657628451143718,169.25127,50.584825,3,14.79753,16.25056,15.22474,14.8578,14.65674,14.52592,0.002815428,5.558568e-06,0,OK,16.02097
1624,1237657628451602526,170.84676,50.892712,3,13.86996,15.4268,14.25497,13.80808,13.5572,13.49499,0.002646439,1.563027e-05,0,OK,41.37837
1625,1237657628453699841,178.46819,51.493777,3,17.05947,18.53064,17.30587,17.05955,16.94011,16.91068,0.001491865,0.0001134755,0,OK,14.46195
1626,1237657628457369913,192.07692,51.535819,3,17.51269,18.87565,17.72858,17.43211,17.31691,17.22505,0.01107465,1.263283e-05,0,OK,14.46483
1627,1237657628457566279,192.63453,51.581797,3,16.12673,17.57925,16.52104,16.24146,16.15131,16.19632,0.01108683,5.410061e-06,0,OK,9.493819
1628,1237657628978249855,139.34045,41.910993,3,19.95658,21.45398,20.78768,19.81151,19.65353,19.41732,0.005561094,1.358688e-05,0,OK,1.28156
1629,1237657628978315286,139.38016,41.993645,3,13.74611,15.50728,14.38733,13.80733,13.5941,13.42087,0.006240525,7.212663e-06,0,OK,24.86869
1630,1237657628982116579,149.77399,46.447357,3,17.62595,18.5405,17.79524,17.55969,17.61866,17.57865,0.002028646,6.588091e-06,0,OK,14.01637
1631,1237657628983492700,154.0225,47.765448,3,16.70836,18.19719,17.12199,16.68404,16.53776,16.41274,0.01083331,6.461634e-06,0,OK,10.04583
1632,1237657628987555963,167.40199,50.926717,3,15.07788,16.66129,15.59173,15.1816,14.95273,14.79618,0.00298183,9.321294e-06,0,OK,21.73823
1633,1237657628990439427,177.80606,52.000859,3,13.05359,15.16475,13.57788,12.85358,12.49375,12.28459,0.003010673,7.910728e-06,0,OK,34.0234
1634,1237657628991881239,183.23836,52.266517,3,20.29402,20.38523,20.05939,20.1352,20.06147,20.46691,0.002647624,7.371282e-06,0,OK,1.318011
1635,1237657628991881242,183.23595,52.263874,3,14.31845,15.85565,14.75703,14.40383,14.14499,15.1939,0.002525374,8.932861e-06,0,OK,36.22949
1636,1237657628992077877,183.94872,52.125704,3,16.34421,17.6138,16.53528,16.1478,16.30536,15.92194,0.0115307,7.546037e-06,0,OK,21.5579
1637,1237657629507060043,121.44933,30.231207,3,15.03048,16.87764,15.62198,15.07485,14.75277,14.55305,0.007695103,1.042823e-05,0,OK,18.4111
1638,1237657629511581719,130.60736,37.221036,3,12.98622,15.63069,13.77355,12.89745,12.4282,12.08816,0.01285004,6.958562e-06,0,OK,19.6711
1639,1237657629514924195,138.50723,41.975331,3,17.38872,18.57304,17.74329,17.38947,17.23706,17.10656,0.005740702,6.151384e-06,0,OK,11.49455
1640,1237657629517414470,145.01362,44.992126,3,17.31584,18.64926,17.59866,17.31834,17.15931,17.10026,0.004568461,6.056835e-06,0,OK,6.950164
1641,1237657629518463140,148.06925,46.266337,3,16.87715,18.02297,17.15374,16.87351,16.75843,16.65349,0.01123808,4.105679e-06,0,OK,7.146942
1642,1237657629522526331,160.71625,50.105147,3,16.44514,17.71789,16.79984,16.51577,16.36775,16.25642,0.00541341,5.035665e-06,0,OK,9.483749
1643,1237657629523771412,164.99275,50.90297,3,16.62194,19.58699,18.0261,16.57832,16.19941,15.57265,0.009652932,7.88483e-06,0,OK,1.62606
1644,1237657629523771510,165.02547,50.856837,3,17.50382,17.86223,17.58597,17.67314,18.22367,18.08711,0.009685617,7.186878e-06,0,OK,10.65839
1645,1237657629524230203,166.71233,51.196077,3,15.60768,15.71294,15.52455,15.46345,15.54731,15.38613,0.007201602,6.409319e-06,0,OK,43.14734
1646,1237657629524230204,166.72796,51.203361,3,13.4033,16.14338,14.12833,13.44081,13.15666,13.83301,0.007443383,3.842581e-05,0,OK,48.03537
1647,1237657629525016594,169.44367,51.476587,3,12.91095,14.92241,13.6323,13.0068,12.67236,12.40214,0.009507769,8.774087e-06,0,OK,38.3502
1648,1237657629527638148,179.01547,52.438446,3,16.69582,18.17137,17.21117,16.78877,16.62232,16.59607,0.002917795,5.710801e-06,0,OK,14.17764
1649,1237657630051795046,138.07674,42.42171,3,16.97389,18.50392,17.3725,17.05739,17.04478,17.07609,0.005986796,1.039536e-05,0,OK,8.724632
1650,1237657630055923817,149.5039,47.324543,3,15.7751,16.88137,15.84029,15.66065,15.62924,15.6636,0.001632758,0.0001377374,0,OK,21.76439
1651,1237657630060380225,163.78409,51.188652,3,17.26314,18.07668,17.53056,17.41,17.51256,17.47193,0.00459649,5.282438e-06,0,OK,9.566358
1652,1237657630061887710,169.24675,52.037635,3,16.94898,18.15912,17.21654,16.94918,16.83937,16.75082,0.007546823,4.813541e-06,0,OK,10.32878
1653,1237657630064640006,179.52555,52.98688,3,22.13737,24.9174,21.79495,21.94131,20.99715,21.51699,0.01225048,3.476911e-05,0,OK,1.148932
1654,1237657630065098914,181.27038,53.029103,3,16.68666,17.98312,17.07246,16.72702,16.55849,16.478,0.01185897,5.692087e-06,0,OK,7.44804
1655,1237657630065623292,183.27033,53.105602,3,17.77811,19.62735,18.23099,17.73056,17.45979,17.33754,0.004153254,-1.0,0,OK,6.749197
1656,1237657630066081909,184.9303,53.059382,3,14.82071,16.71778,15.29332,14.76125,14.4802,14.39935,0.01131079,2.128181e-05,0,OK,20.96024
1657,1237657630066278533,185.78328,53.022408,3,17.38881,18.27677,17.55713,17.3518,17.33835,17.47137,0.002982654,8.776775e-06,0,OK,8.382236
1658,1237657630066540695,186.71979,53.105337,3,15.70438,16.62443,15.853,15.67049,15.58545,15.54842,0.001000904,8.896196e-06,0,OK,16.616
1659,1237657630067720448,191.24695,52.867642,3,19.52803,20.51482,19.87579,19.60678,19.31946,19.63634,0.008958386,1.559855e-05,0,OK,3.187626
1660,1237657630583750663,126.48135,35.542212,3,17.6778,18.29002,17.58503,17.65621,18.47541,18.47757,0.002496208,1.001611e-05,0,OK,5.399784
1661,1237657630583750970,126.52356,35.590086,3,21.38913,22.13477,21.20889,21.21643,20.61067,21.743,0.0023021,0.0001678751,0,OK,1.450371
1662,1237657630588665908,137.78514,42.656212,3,15.68159,16.8895,16.01772,15.74401,15.65092,15.61809,0.006056412,8.191676e-06,0,OK,12.49761
1663,1237657630591287474,144.88189,45.90322,3,16.7932,18.16488,17.14782,16.80928,16.62525,16.43145,0.01134439,9.152653e-06,0,OK,8.754877
1664,1237657630592925774,149.72256,47.736855,3,13.89324,15.87756,14.35132,13.95024,13.80661,14.03088,0.003895967,2.479342e-05,0,OK,43.07805
1665,1237657630596989115,162.78266,51.337046,3,17.75183,20.23989,18.00222,17.697,17.37533,17.29286,0.002693373,3.110488e-05,0,OK,15.48601
1666,1237657630601576574,179.69757,53.425132,3,21.6832,22.23897,21.70174,21.55679,21.08269,21.4137,0.00370468,8.680592e-06,0,OK,1.673553
1667,1237657630602493995,183.23283,53.460472,3,15.82727,17.01812,16.18909,15.87804,15.75425,15.64733,0.00385261,6.586391e-06,0,OK,8.791477
1668,1237657633261748425,141.56931,48.393325,3,16.80439,18.70914,17.33375,16.7578,16.50997,16.42884,0.002304114,4.976313e-05,0,OK,17.01242
1669,1237657633798029411,139.65232,47.872366,3,14.37642,16.70148,14.80798,14.3057,14.07263,14.50912,0.006665626,2.823173e-05,0,OK,41.54013
1670,1237657633798029413,139.65568,47.877801,3,16.6474,29.01016,17.13743,16.2627,15.81925,16.07734,0.006930192,6.539477e-05,0,OK,36.37886
1671,1237657633799012471,142.23075,49.238536,3,13.93961,16.49231,14.86592,14.08023,13.64759,13.26984,0.009109695,9.211301e-06,0,OK,32.36792
1672,1237657633799471381,143.64502,49.906774,3,18.35026,19.21403,17.49537,17.16916,17.05241,17.20806,0.006654888,2.075125e-05,0,OK,5.479086
1673,1237657634335555681,141.01217,49.204141,3,12.90976,15.13491,13.68892,13.02421,12.65121,12.37643,0.009306077,1.288512e-05,0,OK,24.75426
1674,1237657634335621159,141.06669,49.249198,3,12.74406,15.05368,13.65053,12.82462,12.42197,12.0854,0.008981028,1.243403e-05,0,OK,24.03271
1675,1237657634871771284,138.81517,48.664873,3,16.08636,17.0708,16.31508,16.08707,15.6899,15.89556,0.009256866,4.75836e-06,0,OK,21.20915
1676,1237657634871771380,138.71535,48.593884,3,15.5842,16.79612,16.18264,15.70007,15.54434,15.35228,0.009292926,2.33124e-05,0,OK,22.28775
1677,1237657634871836892,138.96693,48.688823,3,17.64059,19.13059,17.99878,17.71089,17.5554,17.37759,0.009262267,1.076538e-05,0,OK,7.491676
1678,1237657769636528186,152.03832,51.844514,3,14.08494,15.82656,14.51759,14.01175,13.80912,13.65883,0.003696138,3.602692e-05,0,OK,40.38004
1679,1237657770168025166,136.14063,45.29198,3,14.8261,16.62288,15.419,14.85329,14.56558,14.45445,0.006134101,6.312212e-06,0,OK,28.85471
1680,1237657770177003658,164.69671,55.234671,3,15.01874,16.4963,15.31744,14.90855,14.73571,14.55503,0.009618845,2.770996e-05,0,OK,23.23514
1681,1237657770707517566,142.94325,49.252512,3,16.75136,18.06989,17.06849,16.76123,16.61207,16.44554,0.01263593,6.566363e-06,0,OK,9.386279
1682,1237657770710794329,153.2769,52.945995,3,16.76096,18.01929,17.1246,16.78177,16.61567,16.55812,0.004961454,9.832307e-06,0,OK,9.2839
