galexid,sdss_id,survey,nuvExposureTime,fuvExposureTime,ra,dec,nuv_mag,nuv_magErr,fuv_mag,fuv_magErr,e_bv
6374750931504861694,1237662225685872719,AIS,234.05,234.05,207.725790227229,38.2743963576989,15.8241786956787,0.0114676039665937,16.1291007995605,0.0194490235298872,0.0203608684241772
6373695386383551742,1237663917874807209,AIS,214,214,115.634534368185,49.1915084676513,16.908992767334,0.0204623639583588,17.1338195800781,0.0336869917809963,0.0657297968864441
6374539774806464692,1237657628457566279,AIS,390.1,297.1,192.634734838548,51.5817563905418,17.93310546875,0.0241183247417212,18.3024845123291,0.048279233276844,0.0109610063955188
6374750885333959095,1237661849868632125,AIS,228,228,214.85704720939,39.8571239728535,16.8300743103027,0.018144603818655,17.1508102416992,0.0313173830509186,0.0107096042484045
6374645386977483282,1237665129613492234,AIS,309.05,94,173.164477320206,35.3285065900129,-999,-999,17.0671119689941,0.0670619904994965,0.0214367173612118
6374997172717357546,1237651250972786760,AIS,99.05,99.05,232.017401316645,55.5458579872497,17.300313949585,0.0335206240415573,17.8946704864502,0.0798802673816681,0.0102945165708661
6374997173791101084,1237655465926328398,AIS,207,207,228.754033747671,55.4316996726399,19.6367835998535,0.0900786146521568,21.833122253418,0.333502501249313,0.0136802820488811
6374645388052270550,1237665129613164649,AIS,347,107,172.302471685924,35.3860249188943,19.8513450622559,0.0732610747218132,21.9824886322021,0.528783738613129,0.0240615773946047
6374469437199751457,1237654399164219401,AIS,264,264,222.823612485877,58.9770205216513,-999,-999,17.689172744751,0.060141135007143,0.0107286861166358
6374645388052271146,1237665026511142935,AIS,347,107,172.225677502019,35.4141746504495,16.6175003051758,0.01335752569139,17.1611862182617,0.0559697635471821,0.02202526666224
6374997174864841743,1237655464852258936,AIS,117.05,117.05,226.952220494488,55.1856915749988,16.5407905578613,0.0156312063336372,17.0042629241943,0.0447266139090061,0.0157585646957159
6374750937947310897,1237662224613179409,AIS,62,62,210.350073407842,36.8006090506725,16.4573173522949,0.0301683992147446,16.927267074585,0.0578459650278091,0.0091599440202117
6374750939018954080,1237662224076046407,AIS,57,57,209.559602412391,36.6498447565381,16.5365104675293,0.0368651561439037,-999,-999,0.0106705389916897
3860396457942065048,1237667210528358451,MIS,720.05,0,182.197329693725,29.3048562732927,18.4043083190918,0.0317690148949623,-999,-999,0.0191581193357706
6374328725480150982,1237654875359543308,AIS,389,108,180.654761157267,64.376659904227,16.2808151245117,0.0154897337779403,-999,-999,0.0201718118041754
6374750944387664329,1237664854716055612,AIS,60.05,60.05,210.946503072164,35.7421903577239,19.0914344787598,0.115464322268963,-999,-999,0.00782909244298935
6374645397715944375,1237665128002879584,AIS,310.15,107,173.354331634297,34.0730283148249,17.2386531829834,0.019335649907589,17.5045604705811,0.0577391982078552,0.0218921024352312
6374750944389759190,1237664853642379321,AIS,60.05,60.05,210.882375390081,35.0257738323276,19.4084453582764,0.143490433692932,20.5281372070313,0.428517043590546,0.00949615705758333
6374645397715945732,1237665024900726838,AIS,310.15,107,172.935793438457,34.3330823141013,15.9823684692383,0.0107609797269106,16.3221569061279,0.0366078838706017,0.025399150326848
6374645398789688113,1237665024900726838,AIS,343.05,125.05,172.935967191163,34.3327785861683,15.9487133026123,0.0105602256953716,16.1782741546631,0.0288661327213049,0.025399150326848
6374328725482248685,1237654398618501148,AIS,389,108,180.934566788711,64.2581377727277,18.2491970062256,0.025861207395792,18.7200393676758,0.110608853399754,0.0229066889733076
6374997197413417390,1237659150460715080,AIS,245,240,227.753768313466,52.5584858537024,17.519416809082,0.0255863107740879,17.7360916137695,0.0426111742854118,0.0207775328308344
6374504565738309752,1237657857144717340,AIS,226,103,172.153044853494,52.1804028226476,18.6080875396729,0.0428778119385242,19.2918586730957,0.143104299902916,0.0168808288872242
6374680519811007219,1237661966355464215,AIS,112,112,182.229564082093,41.7413665839853,16.9035129547119,0.0275626536458731,17.6890316009521,0.057914137840271,0.0138033153489232
6374504583991923768,1237657628451143718,AIS,427,192,169.251234103261,50.5848499069253,17.2969417572021,0.0168152395635843,17.8093700408936,0.0528697967529297,0.0165849514305592
6374574948441129390,1237662303507906706,AIS,96,96,213.131893137126,50.2407571092184,18.709321975708,0.0816832557320595,19.5576133728027,0.173309102654457,0.0190395265817642
6374680579940550205,1237665129618735197,AIS,330.8,287.75,187.902517114944,36.0078046703776,17.7312679290771,0.0240188017487526,17.9223041534424,0.0429208502173424,0.0122115258127451
6374750900364247334,1237662306724151341,AIS,112,112,208.784111380855,40.1673738136553,16.2399711608887,0.0222461875528097,-999,-999,0.0148727828636765
6374575024674704597,1237661434850312248,AIS,94.35,94.35,202.105117050327,46.5911133994979,16.808874130249,0.0306530613452196,-999,-999,0.0268574375659227
6374575024676800477,1237661361834819654,AIS,94.35,94.35,202.20743335992,46.2623997655875,18.0785388946533,0.0559543743729591,19.223217010498,0.141556024551392,0.0220882948487997
6374575024676801555,1237661434850377862,AIS,94.35,94.35,202.140801174144,46.4995200691207,18.5454425811768,0.0710747912526131,18.6292953491211,0.117577843368053,0.0266470052301884
6374750907882539963,1237662306188001327,AIS,150,150,210.65055258742,39.220417149832,18.3636589050293,0.0338459089398384,18.3715038299561,0.0668368488550186,0.016929192468524
6374575024676801584,1237661434850443366,AIS,94.35,94.35,202.313785542773,46.5026619598683,17.9245128631592,0.0536522045731544,18.3198261260986,0.0988927632570267,0.0236866138875484
6374575024676802417,1237661362371625021,AIS,94.35,94.35,202.150444937268,46.7678557070782,20.2181053161621,0.186279162764549,21.4049777984619,0.471707493066788,0.025390924885869
6374856439523968537,1237665227303288864,AIS,110,110,179.168992819114,32.6283935744674,16.9205551147461,0.0304931700229645,17.3818893432617,0.0578281655907631,0.0249928422272205
6374856439523970773,1237665227840094215,AIS,110,110,178.853035381955,33.1261265832825,17.9668655395508,0.0469308570027351,18.7353248596191,0.104523457586765,0.0222005899995565
6374715769681349924,1237664852564049931,AIS,205,205,197.880886572998,36.2819976460092,16.0247650146484,0.0134978797286749,16.7055492401123,0.026367075741291,0.00780422845855355
6374363892674461838,1237655371440324707,AIS,192.1,106.05,208.347237483271,61.6719067427994,17.6263980865479,0.0307075269520283,18.1786670684814,0.0805605053901672,0.0136241521686316
6371056547739468840,1237656528919265295,AIS,112,112,261.033757659798,58.9951222645646,15.9034776687622,0.0191353335976601,16.2959423065186,0.0395799055695534,0.0307581108063459
6374856471736225221,1237667210528358554,AIS,104,104,182.29218085796,29.1767621671734,15.5083665847778,0.0164797436445951,15.7537479400635,0.0306989252567291,0.0196427349001169
6374856483547382312,1237665440975224856,AIS,96,96,185.175251441343,29.3460036323675,17.1030139923096,0.0364905521273613,17.5360546112061,0.0611890330910683,0.0228006206452847
6374610218712563877,1237659131671478415,AIS,122,122,215.405151929265,50.3902779975363,17.8125095367432,0.0466601736843586,18.4876251220703,0.109271623194218,0.0226485542953014
6374750929357375068,1237662225149853810,AIS,95,95,210.000871128007,37.3066641653978,18.2893981933594,0.0568667761981487,18.4730587005615,0.0983637198805809,0.00973116885870695
6374750931504858013,1237664294761529597,AIS,234.05,234.05,208.39318496113,37.5219127127525,16.2499198913574,0.0146220317110419,16.6334457397461,0.0254652108997107,0.0160398166626692
6374645354766273086,1237662223525937277,AIS,270.05,185,171.38268438559,38.0609502944303,16.3060817718506,0.0136155476793647,16.6288566589355,0.0277080424129963,0.017123956233263
6374469391029898120,1237659146706223206,AIS,108,108,214.341817369371,57.6306347252597,16.7804203033447,0.0277527365833521,17.2101440429688,0.0536745898425579,0.00863058399409056
6374997160904099086,1237651252583399428,AIS,192,192,233.365540805751,56.559803018305,14.1926002502441,0.00663770735263824,-999,-999,0.011903534643352
6374997160904101464,1237651537649139891,AIS,192,192,233.356619404815,56.6990245817367,21.6604423522949,0.387264668941498,-999,-999,0.0111577557399869
6374997171643614365,1237651250972852227,AIS,107,107,231.960445940372,55.4370097865075,17.4662075042725,0.0386780425906181,17.7139015197754,0.0772104412317276,0.0107312770560384
6374645382683559334,1237665025976303629,AIS,107,107,177.866955861225,35.4343524369546,18.797830581665,0.0924880132079124,20.536922454834,0.284210085868835,0.0202582012861967
6374997172717357134,1237651250972852227,AIS,99.05,99.05,231.960329344456,55.437153970375,17.4529762268066,0.0356902442872524,17.8022632598877,0.0687595531344414,0.0107312770560384
6374997174862742106,1237655348350746672,AIS,117.05,117.05,226.96595708165,54.7533241860797,15.4308347702026,0.0098216850310564,-999,-999,0.0213771685957909
6374750939020004978,1237662224075980867,AIS,57,57,209.418094265552,36.690547304757,-999,-999,19.2391223907471,0.171170011162758,0.0104248356074095
6374997185600165744,1237655464315650103,AIS,230,230,227.380589860557,54.5056042627162,16.9832973480225,0.0263885762542486,-999,-999,0.0130592100322247
6374997209224579632,1237659149923778745,AIS,123,123,227.139610418739,52.2960035359623,16.0545787811279,0.0126752033829689,16.4395904541016,0.0314949564635754,0.0243629217147827
6375067608033526305,1237651273508651034,AIS,136,136,170.050952409706,67.2418267598481,15.11989402771,0.0107089914381504,15.4519777297974,0.0194920487701893,0.0145824374631047
6375067611254754712,1237651273508651034,AIS,110,110,170.050760220657,67.2419020385559,15.1551685333252,0.0124347656965256,15.5665254592896,0.0269048828631639,0.0145824374631047
6374786056819048626,1237661874025398310,AIS,118,112,219.567883839557,40.4567112326399,15.4250297546387,0.0136404810473323,-999,-999,0.0130625795572996
6374821276626715296,1237667429569527884,AIS,60.2,60.2,171.362466389479,26.3475205347603,18.9044723510742,0.0980115309357643,19.3217506408691,0.187473699450493,0.0191199854016304
6375102740866008886,1237651065203130479,AIS,119,119,171.672293382803,63.4824430305647,19.157341003418,0.0870790779590607,19.7895812988281,0.154470130801201,0.0102476235479116
6374504640900237815,1237661852004909247,AIS,153,153,180.486184717664,45.6766610623277,17.7038478851318,0.0341093316674232,18.1682300567627,0.06697728484869,0.0168552864342928
6375102740866008956,1237654875357708432,AIS,119,119,171.32759727161,63.7283154637068,15.4543218612671,0.0158645939081907,15.7815608978271,0.026969313621521,0.0132909044623375
6374750932578599468,1237664294761201708,AIS,91.05,91.05,207.458577574421,37.7304519308664,17.3281383514404,0.0372083932161331,17.5957775115967,0.0742376670241356,0.0108059756457806
6374750937947308340,1237664854715793413,AIS,62,62,210.154409781892,36.0520208896548,18.0420551300049,0.0599139332771301,18.4332790374756,0.114770092070103,0.011417094618082
6374821303470263644,1237667912199569592,AIS,96,96,174.197531245613,25.2158624548015,19.6790943145752,0.153147369623184,20.1031513214111,0.206040024757385,0.0232273414731026
6374750891776411008,1237661871336980601,AIS,119,119,207.187844057437,41.7104112433076,18.1292266845703,0.0522119104862213,18.6295490264893,0.0945803672075272,0.00993064232170582
6374750892850152607,1237662196143947955,AIS,193.2,193.2,206.062565835066,41.6777644860483,19.9374580383301,0.132965609431267,21.8711814880371,0.31209197640419,0.0073745884001255
6374786077222240540,1237661851481669818,AIS,403.05,286.05,222.115099613073,38.8757371340856,18.9402637481689,0.039130687713623,19.2205543518066,0.0760258510708809,0.00986143853515387
6374680585309262697,1237664337180950717,AIS,293,106,181.638014671198,36.7939732527972,19.3058204650879,0.0553064234554768,19.7158946990967,0.202323347330093,0.0226339381188154
